schoolname,ncesid,ncesdistid_geo,distname,level,ppe,enroll,sesavgall,lninc50avgall,baplusavgall,unempavgall,snapavgall,locale,frpl
Centennial High School,410280001020,4102800,Centennial SD 28J,High,14102.1434997426,1669.55627508785,-0.37291485,10.851624,0.19516245,0.078346111,0.20332114,Suburb,0.56
Centennial Middle School,410280001013,4102800,Centennial SD 28J,Middle,13616.4190921908,901.272612026396,-0.37291485,10.851624,0.19516245,0.078346111,0.20332114,Suburb,0.61
Centennial Park School,410280001221,4102800,Centennial SD 28J,High,27772.1907767303,113.444023280045,-0.37291485,10.851624,0.19516245,0.078346111,0.20332114,Suburb,0.72
Meadows Elementary,410280001012,4102800,Centennial SD 28J,Elementary,14537.2567968931,405.303550445237,-0.37291485,10.851624,0.19516245,0.078346111,0.20332114,Suburb,0.69
Oliver Elementary School,410280001015,4102800,Centennial SD 28J,Elementary,15521.9213369984,378.146812257776,-0.37291485,10.851624,0.19516245,0.078346111,0.20332114,Suburb,0.977195795755833
Parklane Elementary School,410280001016,4102800,Centennial SD 28J,Elementary,15796.1825791322,376.079633292724,-0.37291485,10.851624,0.19516245,0.078346111,0.20332114,Suburb,0.970207898984663
Patrick Lynch Elementary,410280001017,4102800,Centennial SD 28J,Elementary,13657.0724628663,480.121134202131,-0.37291485,10.851624,0.19516245,0.078346111,0.20332114,Suburb,0.76
Pleasant Valley Elementary School,410280001019,4102800,Centennial SD 28J,Elementary,13572.8417962813,412.590348714294,-0.37291485,10.851624,0.19516245,0.078346111,0.20332114,Suburb,0.46
Powell Butte Elementary School,410280001018,4102800,Centennial SD 28J,Elementary,13472.8598482964,533.542937654033,-0.37291485,10.851624,0.19516245,0.078346111,0.20332114,Suburb,0.958182483967394
Gold Beach High School,410576000257,4105760,Central Curry SD 1,High,18066.5488136865,152.952960349311,0.13950415,10.750937,0.19631279,0.063893206,0.14157698,Town,0.54
Riley Creek Elementary School,410576000249,4105760,Central Curry SD 1,Middle,12128.8020071826,319.69876112703,0.13950415,10.750937,0.19631279,0.063893206,0.14157698,Town,0.31
Central Linn Elementary School,410291000475,4102910,Central Linn SD 552,Elementary,12989.0865281362,325.999999999973,0.19489335,10.934367,0.19085476,0.055538438,0.12114924,Rural,0.42
Central Linn High School,410291000729,4102910,Central Linn SD 552,High,14710.3224233356,321.980063082394,0.19489335,10.934367,0.19085476,0.055538438,0.12114924,Rural,0.37
Central Point Elementary School,410294000402,4102940,Central Point SD 6,Elementary,12789.901439117,545.439284571883,0.24886946,10.893664,0.18663384,0.062681846,0.13616914,Suburb,0.974627930498682
Crater Academy of Health and Public Services,410294001720,4102940,Central Point SD 6,High,14414.6554483036,414.322808623422,0.24886946,10.893664,0.18663384,0.062681846,0.13616914,Suburb,0.38
Crater Renaissance Academy,410294001739,4102940,Central Point SD 6,High,14681.6214444114,408.062707887808,0.24886946,10.893664,0.18663384,0.062681846,0.13616914,Suburb,0.54
Crater School of Business Innovation and Science,410294001728,4102940,Central Point SD 6,High,14243.2661624874,419.663180560733,0.24886946,10.893664,0.18663384,0.062681846,0.13616914,Suburb,0.33
Hanby Middle School,410294000407,4102940,Central Point SD 6,Middle,14599.0952784528,273.615428276544,0.24886946,10.893664,0.18663384,0.062681846,0.13616914,Suburb,0.955954967690632
Jewett Elementary School,410294000403,4102940,Central Point SD 6,Elementary,11859.8391290556,627.529404469139,0.24886946,10.893664,0.18663384,0.062681846,0.13616914,Suburb,0.955030333339237
Patrick Elementary School,410294000404,4102940,Central Point SD 6,Elementary,14506.7171576734,258.58064424624,0.24886946,10.893664,0.18663384,0.062681846,0.13616914,Suburb,0.948597383406013
Richardson Elementary School,410294000405,4102940,Central Point SD 6,Elementary,11844.2005634634,606.089645270801,0.24886946,10.893664,0.18663384,0.062681846,0.13616914,Suburb,0.991555776819587
Sams Valley Elementary School,410294000406,4102940,Central Point SD 6,Elementary,15792.524489508,294.547948861458,0.24886946,10.893664,0.18663384,0.062681846,0.13616914,Suburb,0.982916794377379
Scenic Middle School,410294000408,4102940,Central Point SD 6,Middle,12118.7070556797,839.812947564736,0.24886946,10.893664,0.18663384,0.062681846,0.13616914,Suburb,0.47
Ash Creek Elementary School,410284001461,4102840,Central SD 13J,Elementary,11756.1814852438,544.639213002164,-0.19001849,10.68179,0.27996239,0.07533107,0.16601688,Town,0.63
Central High School,410284001058,4102840,Central SD 13J,High,14385.9119047942,949.826060819444,-0.19001849,10.68179,0.27996239,0.07533107,0.16601688,Town,0.49
Independence Elementary School,410284001054,4102840,Central SD 13J,Elementary,13344.0410265191,387.288162804756,-0.19001849,10.68179,0.27996239,0.07533107,0.16601688,Town,0.77
Monmouth Elementary School,410284001055,4102840,Central SD 13J,Elementary,12894.6084117665,535.189206183804,-0.19001849,10.68179,0.27996239,0.07533107,0.16601688,Town,0.5
Talmadge Middle School,410284001057,4102840,Central SD 13J,Middle,11863.9333701811,788.712139447351,-0.19001849,10.68179,0.27996239,0.07533107,0.16601688,Town,0.61
Clatskanie Elementary School,410326000173,4103260,Clatskanie SD 6J,Elementary,13395.203145068,379.484738655337,0.06752228,10.800314,0.15018474,0.081902862,0.13790494,Rural,0.56
Clatskanie Middle/High School,410326000178,4103260,Clatskanie SD 6J,High,15045.9173940805,331.560819125683,0.06752228,10.800314,0.15018474,0.081902862,0.13790494,Rural,0.4
Colton Elementary School,410327000109,4103270,Colton SD 53,Elementary,11565.4995004566,268.253521126743,0.9193725,11.156124,0.20628923,0.063090429,0.04911973,Rural,0.31
Colton High School,410327000110,4103270,Colton SD 53,High,14945.6827560809,188.788732394325,0.9193725,11.156124,0.20628923,0.063090429,0.04911973,Rural,0.25
Colton Middle School,410327001343,4103270,Colton SD 53,Middle,12188.0509260857,143.795774647875,0.9193725,11.156124,0.20628923,0.063090429,0.04911973,Rural,0.31
Condon Elementary School,410333000345,4103330,Condon SD 25J,Middle,20677.0295208737,104.804054054043,0.29856151,10.601624,0.1914154,0.058464147,0.10201436,Rural,0.34
Condon High School,410333000346,4103330,Condon SD 25J,High,32823.4398301973,36.362404324219,0.29856151,10.601624,0.1914154,0.058464147,0.10201436,Rural,0.36
Blossom Gulch Elementary School,410366000204,4103660,Coos Bay SD 9,Elementary,11679.2766476271,586.359649122733,-0.49918097,10.630833,0.1854651,0.08503852,0.21964283,Town,0.961169746438973
Destinations Academy,410366001486,4103660,Coos Bay SD 9,High,5328.10677164455,65.5328473036117,-0.49918097,10.630833,0.1854651,0.08503852,0.21964283,Town,0.995363823971711
Lighthouse Charter School,410366004188,4103660,Coos Bay SD 9,Middle,5328.10677164455,210.459532493434,-0.49918097,10.630833,0.1854651,0.08503852,0.21964283,Town,0.34
Madison Elementary School,410366000211,4103660,Coos Bay SD 9,Elementary,12705.2546565545,366.895959282109,-0.49918097,10.630833,0.1854651,0.08503852,0.21964283,Town,0.988658900293522
Marshfield Senior High School,410366000216,4103660,Coos Bay SD 9,High,15441.1194902675,968.069933499808,-0.49918097,10.630833,0.1854651,0.08503852,0.21964283,Town,0.53
Millicoma School,410366000214,4103660,Coos Bay SD 9,Middle,12434.2183656075,481.935672514551,-0.49918097,10.630833,0.1854651,0.08503852,0.21964283,Town,0.962310605896637
Resource Link Charter School,410366001602,4103660,Coos Bay SD 9,High,5328.10677164455,78.538011695874,-0.49918097,10.630833,0.1854651,0.08503852,0.21964283,Town,0.983087031054311
Sunset School,410366000215,4103660,Coos Bay SD 9,Middle,12590.5158346737,440.84652382065,-0.49918097,10.630833,0.1854651,0.08503852,0.21964283,Town,0.941325425081886
Coquille Junior Senior High,410339000202,4103390,Coquille SD 8,High,16353.7525512497,347.678390647817,0.021259332,10.570761,0.10840051,0.060989905,0.15233269,Town,0.999026262518018
Coquille Valley Elementary,410339001589,4103390,Coquille SD 8,Elementary,14339.2566103636,377.612574668391,0.021259332,10.570761,0.10840051,0.060989905,0.15233269,Town,0.997040748256259
Lincoln School of Early Learning,410339000200,4103390,Coquille SD 8,Early Ed,18354.941598573,145.855570429857,0.021259332,10.570761,0.10840051,0.060989905,0.15233269,Town,0.9679032798158
Winter Lakes School,410339001804,4103390,Coquille SD 8,High,5368.92334491382,347.402182753495,0.021259332,10.570761,0.10840051,0.060989905,0.15233269,Town,0.990578459119424
Corbett School,410342001729,4103420,Corbett SD 39,High,11864.2666336668,1211.74354542209,0.98778391,11.118884,0.3182964,0.068015769,0.039817587,Rural,0.22
Adams Elementary School,410348000032,4103480,Corvallis SD 509J,Elementary,14411.588171291,441.866279069729,0.32194978,10.73504,0.55219686,0.063501358,0.11140576,Urban,0.27
Cheldelin Middle School,410348000033,4103480,Corvallis SD 509J,Middle,14385.0193084353,606.03444804725,0.32194978,10.73504,0.55219686,0.063501358,0.11140576,Urban,0.29
Corvallis High School,410348000047,4103480,Corvallis SD 509J,High,15772.8429203484,1198.42103094595,0.32194978,10.73504,0.55219686,0.063501358,0.11140576,Urban,0.31
Crescent Valley High School,410348000048,4103480,Corvallis SD 509J,High,16106.3546475486,945.515469391335,0.32194978,10.73504,0.55219686,0.063501358,0.11140576,Urban,0.19
Franklin School,410348000570,4103480,Corvallis SD 509J,Middle,15030.0217947092,330.98208823577,0.32194978,10.73504,0.55219686,0.063501358,0.11140576,Urban,0.18
Garfield Elementary School,410348000037,4103480,Corvallis SD 509J,Elementary,15582.3132254717,435.930232558085,0.32194978,10.73504,0.55219686,0.063501358,0.11140576,Urban,0.57
Hoover Elementary School,410348000040,4103480,Corvallis SD 509J,Elementary,14710.7386434117,394.546511627871,0.32194978,10.73504,0.55219686,0.063501358,0.11140576,Urban,0.14
Inavale Community Partners dba Muddy Creek Charter School,410348001743,4103480,Corvallis SD 509J,Elementary,8508.21712090958,108.970930232549,0.32194978,10.73504,0.55219686,0.063501358,0.11140576,Urban,0.18
Jefferson Elementary School,410348000042,4103480,Corvallis SD 509J,Elementary,15551.7309411209,332.36627906975,0.32194978,10.73504,0.55219686,0.063501358,0.11140576,Urban,0.23
Lincoln Elementary School,410348000043,4103480,Corvallis SD 509J,Elementary,15523.1325043421,362.848837209282,0.32194978,10.73504,0.55219686,0.063501358,0.11140576,Urban,0.46
Linus Pauling Middle School,410348000045,4103480,Corvallis SD 509J,Middle,14940.1403117512,740.683375507879,0.32194978,10.73504,0.55219686,0.063501358,0.11140576,Urban,0.43
Mt View Elementary School,410348000044,4103480,Corvallis SD 509J,Elementary,15665.0011357923,318.784883720903,0.32194978,10.73504,0.55219686,0.063501358,0.11140576,Urban,0.39
Wilson Elementary School,410348000046,4103480,Corvallis SD 509J,Elementary,15223.9059905797,427.534883720876,0.32194978,10.73504,0.55219686,0.063501358,0.11140576,Urban,0.54
Cove Charter School,410354001139,4103540,Cove SD 15,High,15584.2818805052,292.331081081056,0.61163682,10.798865,0.27126682,0.053773317,0.061173506,Rural,0.29
Creslane Elementary School,410369000604,4103690,Creswell SD 40,Elementary,11996.5004947987,621.985593891536,0.073856838,10.924638,0.19083178,0.071894974,0.16698733,Town,0.52
Creswell High School,410369000606,4103690,Creswell SD 40,High,14448.2903577604,354.432785305741,0.073856838,10.924638,0.19083178,0.071894974,0.16698733,Town,0.45
Creswell Middle School,410369000605,4103690,Creswell SD 40,Middle,13412.9689192436,289.085798816544,0.073856838,10.924638,0.19083178,0.071894974,0.16698733,Town,0.52
Barnes Butte Elementary,410372001840,4103720,Crook County SD,Elementary,7464.36175434006,631.58155732727,-0.15517123,10.718493,0.16207036,0.083413772,0.17020574,Town,0.64
Crook County High School,410372000244,4103720,Crook County SD,High,17543.4734577517,720.316903278542,-0.15517123,10.718493,0.16207036,0.083413772,0.17020574,Town,0.46
Crook County Middle School,410372000243,4103720,Crook County SD,Middle,14899.7515446483,608.270359395982,-0.15517123,10.718493,0.16207036,0.083413772,0.17020574,Town,0.55
Crooked River Elementary School,410372000238,4103720,Crook County SD,Elementary,13698.2127773619,600.833737631472,-0.15517123,10.718493,0.16207036,0.083413772,0.17020574,Town,0.62
Pioneer Secondary Alternative High School,410372001682,4103720,Crook County SD,High,22437.5299346476,53.7495245033351,-0.15517123,10.718493,0.16207036,0.083413772,0.17020574,Town,0.976238690330647
Powell Butte Community Charter School,410372000242,4103720,Crook County SD,Middle,7633.39146527305,206.281900427693,-0.15517123,10.718493,0.16207036,0.083413772,0.17020574,Town,0.28
Applegate Elementary School,410378000624,4103780,Crow-Applegate-Lorane SD 66,Elementary,17633.315389124,120.068578224094,0.72234708,11.081666,0.21687163,0.055482816,0.09485887,Rural,0.55
Crow Middle/High School,410378000627,4103780,Crow-Applegate-Lorane SD 66,High,21954.7279736419,121.33125692136,0.72234708,11.081666,0.21687163,0.055482816,0.09485887,Rural,0.41
Culver Elementary School,410384000446,4103840,Culver SD 4,Elementary,12292.7874404134,302.644429570118,0.037799943,10.7401,0.12495517,0.064901285,0.11484674,Rural,0.67
Culver High School,410384000447,4103840,Culver SD 4,High,16261.4508752084,201.484048101059,0.037799943,10.7401,0.12495517,0.064901285,0.11484674,Rural,0.5
Culver Middle School,410384000119,4103840,Culver SD 4,Middle,11679.2462418536,172.131736526929,0.037799943,10.7401,0.12495517,0.064901285,0.11484674,Rural,0.65
Dallas Community Charter,410386001835,4103860,Dallas SD 2,Middle,3121.59697342227,193.084848484827,0.24204969,10.926612,0.23482805,0.067008637,0.13994712,Town,0.0040574059
Dallas High School,410386001050,4103860,Dallas SD 2,High,13553.3592968543,850.328642815041,0.24204969,10.926612,0.23482805,0.067008637,0.13994712,Town,0.33
LaCreole Middle School,410386001049,4103860,Dallas SD 2,Middle,10963.9050160207,685.825124800802,0.24204969,10.926612,0.23482805,0.067008637,0.13994712,Town,0.4
Luckiamute Valley Charter School,410386001045,4103860,Dallas SD 2,Middle,4918.51096322992,186.345652110662,0.24204969,10.926612,0.23482805,0.067008637,0.13994712,Town,0.29
Lyle Elementary School,410386001043,4103860,Dallas SD 2,Elementary,12029.9916171639,411.480442568838,0.24204969,10.926612,0.23482805,0.067008637,0.13994712,Town,0.39
Oakdale Heights Elementary School,410386001044,4103860,Dallas SD 2,Elementary,11982.6065768595,393.21391816308,0.24204969,10.926612,0.23482805,0.067008637,0.13994712,Town,0.36
Whitworth Elementary School,410386001047,4103860,Dallas SD 2,Elementary,11975.294734874,425.993939393906,0.24204969,10.926612,0.23482805,0.067008637,0.13994712,Town,0.49
Alice Ott Middle School,410394001028,4103940,David Douglas SD 40,Middle,17726.9007066801,745.885930912479,-0.74141723,10.702573,0.18664224,0.082462355,0.23210117,Urban,0.68
Arthur Academy,410394004181,4103940,David Douglas SD 40,Elementary,6701.71335673272,163.892321937383,-0.74141723,10.702573,0.18664224,0.082462355,0.23210117,Urban,0.39
Cherry Park Elementary School,410394001025,4103940,David Douglas SD 40,Elementary,17390.8751525763,438.262512952289,-0.74141723,10.702573,0.18664224,0.082462355,0.23210117,Urban,0.66
David Douglas High School,410394001037,4103940,David Douglas SD 40,High,18029.9095830987,2866.08615009977,-0.74141723,10.702573,0.18664224,0.082462355,0.23210117,Urban,0.7
Earl Boyles Elementary,410394004180,4103940,David Douglas SD 40,Elementary,17236.1965497186,436.436094279521,-0.74141723,10.702573,0.18664224,0.082462355,0.23210117,Urban,0.75
Floyd Light Middle School,410394001027,4103940,David Douglas SD 40,Middle,16562.5163819092,745.801724385258,-0.74141723,10.702573,0.18664224,0.082462355,0.23210117,Urban,0.7
Gilbert Heights Elementary School,410394001029,4103940,David Douglas SD 40,Elementary,15281.1700411211,589.836532330572,-0.74141723,10.702573,0.18664224,0.082462355,0.23210117,Urban,0.76
Gilbert Park Elementary School,410394001030,4103940,David Douglas SD 40,Elementary,15221.4630791138,590.659056190399,-0.74141723,10.702573,0.18664224,0.082462355,0.23210117,Urban,0.74
Lincoln Park Elementary School,410394001031,4103940,David Douglas SD 40,Elementary,15663.94976618,580.226190476122,-0.74141723,10.702573,0.18664224,0.082462355,0.23210117,Urban,0.950439855153672
Menlo Park Elementary School,410394001032,4103940,David Douglas SD 40,Elementary,17348.1793700343,441.729166666599,-0.74141723,10.702573,0.18664224,0.082462355,0.23210117,Urban,0.69
Mill Park Elementary School,410394001033,4103940,David Douglas SD 40,Elementary,16998.4443312468,482.213828086766,-0.74141723,10.702573,0.18664224,0.082462355,0.23210117,Urban,0.96735728749074
Ron Russell Middle School,410394001676,4103940,David Douglas SD 40,Middle,17263.8622239762,813.866568067359,-0.74141723,10.702573,0.18664224,0.082462355,0.23210117,Urban,0.81
Ventura Park Elementary School,410394001035,4103940,David Douglas SD 40,Elementary,18324.8997015783,376.205357142804,-0.74141723,10.702573,0.18664224,0.082462355,0.23210117,Urban,0.67
West Powellhurst Elementary School,410394001036,4103940,David Douglas SD 40,Elementary,16907.6017462904,391.898809523758,-0.74141723,10.702573,0.18664224,0.082462355,0.23210117,Urban,0.84
